x	n=0	n=1	n=2	n=3
-5.99	0.26209		0.246938		-0.160121		-0.0652314		
-5.98	0.257134		0.24865		-0.158796		-0.0668913		
-5.97	0.252144		0.250341		-0.157454		-0.0685491		
-5.96	0.247121		0.25201		-0.156096		-0.0702045		
-5.95	0.242064		0.253658		-0.154721		-0.0718574		
-5.94	0.236975		0.255283		-0.153331		-0.0735077		
-5.93	0.231853		0.256887		-0.151925		-0.0751554		
-5.92	0.226699		0.258468		-0.150503		-0.0768002		
-5.91	0.221514		0.260027		-0.149065		-0.0784421		
-5.9	0.216298		0.261563		-0.147611		-0.0800809		
-5.89	0.211052		0.263077		-0.146142		-0.0817166		
-5.88	0.205776		0.264567		-0.144657		-0.083349		
-5.87	0.20047		0.266034		-0.143158		-0.084978		
-5.86	0.195134		0.267478		-0.141642		-0.0866035		
-5.85	0.189771		0.268898		-0.140112		-0.0882254		
-5.84	0.184379		0.270295		-0.138567		-0.0898436		
-5.83	0.178959		0.271668		-0.137007		-0.0914579		
-5.82	0.173512		0.273016		-0.135432		-0.0930682		
-5.81	0.168038		0.274341		-0.133843		-0.0946745		
-5.8	0.162539		0.275641		-0.132238		-0.0962766		
-5.79	0.157013		0.276917		-0.13062		-0.0978744		
-5.78	0.151462		0.278168		-0.128987		-0.0994678		
-5.77	0.145886		0.279394		-0.12734		-0.101057		
-5.76	0.140286		0.280595		-0.125679		-0.102641		
-5.75	0.134663		0.281771		-0.124004		-0.10422		
-5.74	0.129016		0.282922		-0.122315		-0.105795		
-5.73	0.123346		0.284047		-0.120613		-0.107365		
-5.72	0.117654		0.285147		-0.118896		-0.10893		
-5.71	0.11194		0.28622		-0.117167		-0.110489		
-5.7	0.106205		0.287268		-0.115424		-0.112043		
-5.69	0.10045		0.28829		-0.113668		-0.113592		
-5.68	0.094674		0.289286		-0.111899		-0.115136		
-5.67	0.0888785		0.290256		-0.110117		-0.116673		
-5.66	0.083064		0.291199		-0.108322		-0.118205		
-5.65	0.0772308		0.292115		-0.106514		-0.119732		
-5.64	0.0713795		0.293005		-0.104694		-0.121252		
-5.63	0.0655108		0.293868		-0.102862		-0.122767		
-5.62	0.059625		0.294704		-0.101017		-0.124275		
-5.61	0.0537228		0.295513		-0.0991602		-0.125777		
-5.6	0.0478046		0.296295		-0.0972914		-0.127273		
-5.59	0.0418712		0.297049		-0.0954108		-0.128762		
-5.58	0.0359229		0.297776		-0.0935184		-0.130245		
-5.57	0.0299603		0.298476		-0.0916146		-0.131721		
-5.56	0.023984		0.299148		-0.0896993		-0.133191		
-5.55	0.0179946		0.299792		-0.0877727		-0.134653		
-5.54	0.0119925		0.300408		-0.085835		-0.136109		
-5.53	0.00597846		0.300996		-0.0838864		-0.137558		
-5.52	-4.71089e-005		0.301556		-0.0819269		-0.139		
-5.51	-0.0060836		0.302088		-0.0799568		-0.140434		
-5.5	-0.0121304		0.302592		-0.0779761		-0.141862		
-5.49	-0.0181871		0.303067		-0.0759851		-0.143281		
-5.48	-0.0242529		0.303514		-0.0739838		-0.144694		
-5.47	-0.0303274		0.303932		-0.0719724		-0.146099		
-5.46	-0.03641		0.304322		-0.0699511		-0.147496		
-5.45	-0.0425001		0.304683		-0.0679201		-0.148885		
-5.44	-0.0485972		0.305015		-0.0658795		-0.150267		
-5.43	-0.0547005		0.305318		-0.0638293		-0.151641		
-5.42	-0.0608097		0.305592		-0.0617699		-0.153006		
-5.41	-0.066924		0.305838		-0.0597014		-0.154364		
-5.4	-0.073043		0.306054		-0.0576238		-0.155713		
-5.39	-0.079166		0.306241		-0.0555375		-0.157055		
-5.38	-0.0852924		0.306398		-0.0534424		-0.158387		
-5.37	-0.0914217		0.306527		-0.0513389		-0.159712		
-5.36	-0.0975533		0.306626		-0.049227		-0.161027		
-5.35	-0.103687		0.306695		-0.0471069		-0.162335		
-5.34	-0.109821		0.306736		-0.0449788		-0.163633		
-5.33	-0.115956		0.306746		-0.0428429		-0.164923		
-5.32	-0.122091		0.306727		-0.0406992		-0.166204		
-5.31	-0.128225		0.306678		-0.038548		-0.167476		
-5.3	-0.134358		0.3066		-0.0363895		-0.168738		
-5.29	-0.140488		0.306492		-0.0342237		-0.169992		
-5.28	-0.146617		0.306354		-0.0320509		-0.171237		
-5.27	-0.152742		0.306186		-0.0298713		-0.172472		
-5.26	-0.158864		0.305988		-0.0276849		-0.173698		
